docdb_family_id,person_ctry_code,combined_ratio
79031502,GB,0.25
79031502,NO,0.5
79031502,US,0.25
79163444,NO,1.0
79163596,NO,1.0
79163604,NO,1.0
79163870,NO,1.0
79164762,US,1.0
79185385,NL,0.25
79185385,NO,0.25
79185385,US,0.5
79230963,NO,1.0
79268177,NO,1.0
79269732,NO,1.0
79270256,GB,0.3333333333333333
79270256,NO,0.6666666666666666
79270300,GB,0.6666666666666666
79270300,NO,0.3333333333333333
79281583,NO,1.0
79281589,NO,1.0
79281590,NO,1.0
79315553,GB,0.4
79315553,NO,0.2
79315553,US,0.4
79316739,FR,0.6
79316739,IT,0.2
79316739,NO,0.2
79316746,BE,0.2
79316746,NL,0.2
79316746,NO,0.6
79317178,NO,1.0
79553514,NO,1.0
79581195,CN,0.5
79581195,NO,0.5
79601546,BE,0.2
79601546,NL,0.2
79601546,NO,0.6
79687188,NO,1.0
79730606,NO,1.0
79730659,NO,1.0
79730672,NO,1.0
79731034,NO,1.0
79831506,FR,0.5
79831506,NO,0.5
80034802,CH,0.2
80034802,NO,0.8
80035224,NO,1.0
80038577,NO,1.0
80038616,NO,1.0
80038671,DE,0.5
80038671,NO,0.5
80038672,DE,0.5
80038672,NO,0.5
80050700,NO,1.0
80079945,NO,1.0
80079967,NO,1.0
80080023,NO,1.0
80080037,NO,1.0
80080041,NO,1.0
80080124,GB,0.3333333333333333
80080124,NO,0.6666666666666666
80080166,NO,1.0
80080167,NO,1.0
80080964,NO,1.0
80111909,NO,1.0
80113506,NO,1.0
80119235,NO,0.75
80119235,US,0.25
80121674,NO,1.0
80121700,NO,1.0
80121901,CH,0.2
80121901,NO,0.8
80121903,NO,1.0
80122004,NO,0.5
80122004,US,0.5
80122253,DK,0.3333333333333333
80122253,NO,0.6666666666666666
80122693,NO,0.5
80122693,NZ,0.5
80122851,NZ,0.5
80122851,US,0.5
80122911,NO,1.0
80168262,AT,0.25
80168262,NO,0.75
80218453,NO,1.0
80220033,NL,1.0
80222073,BE,0.6666666666666666
80222073,NO,0.3333333333333333
80222294,NO,1.0
80222521,NO,1.0
80223192,NO,0.8
80223192,US,0.2
80225387,FI,0.5
80225387,NO,0.5
80262672,NO,1.0
80444018,NO,1.0
80444549,NO,0.5
80444549,US,0.5
80445993,NO,1.0
80446150,DE,0.5
80446150,NO,0.5
80446273,GB,0.16666666666666666
80446273,NO,0.6666666666666666
80446273,US,0.16666666666666666
80446306,NO,0.1111111111111111
80446306,US,0.8888888888888888
80446439,NO,1.0
80446766,NO,1.0
80446976,NO,1.0
80447263,NO,1.0
80447825,NO,1.0
80448580,CH,0.3333333333333333
80448580,NO,0.6666666666666666
80448705,AE,0.25
80448705,DE,0.25
80448705,NO,0.5
80448973,NO,1.0
80449136,GB,0.5555555555555556
80449136,NZ,0.1111111111111111
80449136,SE,0.2222222222222222
80449136,US,0.1111111111111111
80461007,NO,1.0
80461111,NO,0.6666666666666666
80461111,US,0.3333333333333333
80461563,NO,0.8
80461563,US,0.2
80461592,NO,0.5
80461592,US,0.5
80461811,AE,0.4
80461811,CA,0.2
80461811,IN,0.2
80461811,NO,0.2
80595313,NO,1.0
80595314,DK,0.25
80595314,NO,0.75
80595389,NO,1.0
80621259,GB,0.3333333333333333
80621259,NO,0.6666666666666666
80623562,NO,0.25
80623562,US,0.75
80623632,NO,1.0
80623703,FR,0.3333333333333333
80623703,NO,0.6666666666666666
80623882,GB,0.25
80623882,NO,0.75
80623940,NO,1.0
80624064,NO,1.0
80624076,NO,1.0
80625048,NL,0.16666666666666666
80625048,NO,0.8333333333333334
80625087,NO,1.0
80625103,FR,0.3333333333333333
80625103,NO,0.6666666666666666
80625143,NO,1.0
80625357,NL,0.3333333333333333
80625357,NO,0.6666666666666666
80625417,NO,1.0
80625449,NO,1.0
80625517,NO,1.0
80625551,NO,1.0
80628538,BE,0.16666666666666666
80628538,NL,0.16666666666666666
80628538,NO,0.6666666666666666
80628716,BE,0.16666666666666666
80628716,NL,0.16666666666666666
80628716,NO,0.6666666666666666
80628750,NO,1.0
80678830,ES,1.0
80683048,NO,1.0
80683785,NO,0.5714285714285714
80683785,SA,0.2857142857142857
80683785,US,0.14285714285714285
80685467,NO,1.0
80735848,FR,0.8571428571428571
80735848,NO,0.14285714285714285
80736019,CH,0.3333333333333333
80736019,NO,0.6666666666666666
80736087,FI,0.16666666666666666
80736087,NO,0.3333333333333333
80736087,US,0.5
80736130,DE,0.2
80736130,FR,0.2
80736130,NO,0.6
80738728,DE,0.3333333333333333
80738728,GB,0.3333333333333333
80738728,NO,0.3333333333333333
80738910,NO,1.0
80775086,NO,1.0
80775339,IN,0.5
80775339,NO,0.5
80780637,GB,0.3333333333333333
80780637,NO,0.6666666666666666
80780783,NO,1.0
80780861,CZ,0.14285714285714285
80780861,NO,0.8571428571428571
80780933,NO,0.6666666666666666
80780933,SE,0.3333333333333333
80780983,NO,0.5
80780983,US,0.5
80785110,NO,1.0
80785158,AU,0.16666666666666666
80785158,NO,0.8333333333333334
80785278,NO,1.0
80786602,NO,0.5
80786602,US,0.5
80786614,NO,1.0
80786739,NO,1.0
80786896,MT,0.3333333333333333
80786896,NO,0.6666666666666666
80820274,BE,0.2
80820274,NL,0.2
80820274,NO,0.6
80820305,NO,1.0
80820747,GB,0.25
80820747,NO,0.75
80820780,GB,0.6666666666666666
80820780,NO,0.3333333333333333
80820867,NO,1.0
80820998,GB,0.6666666666666666
80820998,NO,0.3333333333333333
80857203,NO,1.0
80928957,ES,0.5
80928957,NL,0.3333333333333333
80928957,NO,0.16666666666666666
80930375,NO,1.0
80930421,NO,0.3333333333333333
80930421,US,0.6666666666666666
80930561,KR,0.25
80930561,NO,0.5
80930561,SE,0.25
80933274,NO,1.0
80933418,NO,1.0
80933436,NO,1.0
80933547,NO,0.8333333333333334
80933547,US,0.16666666666666666
80933596,NO,1.0
80933917,NO,1.0
80934430,NO,1.0
80934697,FI,0.75
80934697,NO,0.25
80937060,NO,1.0
80937099,NO,1.0
80937213,NO,0.5714285714285714
80937213,SA,0.2857142857142857
80937213,US,0.14285714285714285
80937236,US,1.0
80952372,NO,1.0
80952377,US,1.0
80952480,NO,1.0
80978742,NO,1.0
80979061,NO,1.0
80998308,NO,1.0
81074028,NO,1.0
81074053,FI,0.6666666666666666
81074053,NO,0.3333333333333333
81074071,FR,0.5
81074071,NO,0.5
81074345,NO,1.0
81075476,NO,1.0
81075510,NO,1.0
81075561,NO,1.0
81075570,NO,1.0
81075575,NO,1.0
81075749,DK,0.4
81075749,NO,0.6
81175289,NO,1.0
81206887,NO,1.0
81210399,NO,0.16666666666666666
81210399,US,0.8333333333333334
81213607,NO,0.6666666666666666
81213607,SE,0.3333333333333333
81214495,NO,1.0
81254777,GB,0.6666666666666666
81254777,NO,0.3333333333333333
81254791,NO,0.5
81254791,US,0.5
81254903,NO,1.0
81254906,NO,1.0
81254952,NO,1.0
81306665,NO,1.0
81306788,NO,1.0
81306981,NO,1.0
81307288,FR,0.3333333333333333
81307288,NO,0.6666666666666666
81307311,NO,1.0
81307324,FR,0.3333333333333333
81307324,NO,0.6666666666666666
81307492,CH,0.5
81307492,NO,0.5
81308050,BE,0.5
81308050,NO,0.5
81308176,NO,1.0
81308272,DE,0.14285714285714285
81308272,NO,0.8571428571428571
81308553,NO,1.0
81308594,DE,0.25
81308594,NO,0.75
81324982,NO,1.0
81325430,NO,1.0
81325431,NO,0.5
81325431,RU,0.5
81325566,NO,1.0
81325759,NO,1.0
81326046,DE,0.75
81326046,NO,0.25
81326128,NO,1.0
81326488,NO,1.0
81326591,FI,0.16666666666666666
81326591,IT,0.16666666666666666
81326591,NO,0.16666666666666666
81326591,US,0.5
81326879,NO,1.0
81327303,GB,0.75
81327303,NO,0.25
81327653,NO,1.0
81328115,US,1.0
81328199,NO,1.0
81328200,NO,1.0
81344328,NO,1.0
81344337,NO,1.0
81344483,NO,0.3333333333333333
81344483,US,0.6666666666666666
81344503,NO,1.0
81344859,GB,0.6666666666666666
81344859,NO,0.3333333333333333
81344898,GB,0.6666666666666666
81344898,NO,0.3333333333333333
81346368,NO,1.0
81346577,NO,1.0
81380893,GB,0.14285714285714285
81380893,NO,0.8571428571428571
81384634,NO,0.25
81384634,US,0.75
81384760,NO,1.0
81384781,FI,0.75
81384781,NO,0.25
81385111,NO,0.3333333333333333
81385111,SE,0.6666666666666666
81386561,IN,0.2
81386561,US,0.8
81386647,NO,1.0
81386668,NO,1.0
81386760,DE,0.5
81386760,NO,0.5
81387099,NO,1.0
81388934,FR,0.2
81388934,NO,0.8
81388984,NO,0.7857142857142857
81388984,US,0.21428571428571427
81389003,NO,0.2
81389003,US,0.8
81389076,NO,0.25
81389076,US,0.75
81389079,FR,0.125
81389079,NO,0.875
81393173,NO,1.0
81448479,NO,0.6
81448479,SG,0.4
81448632,US,1.0
81448725,NO,1.0
81448775,NO,1.0
81448897,NO,1.0
81449275,GB,0.6666666666666666
81449275,NO,0.3333333333333333
81449402,NO,1.0
81454746,CH,0.25
81454746,NO,0.25
81454746,SE,0.5
81579630,IT,0.25
81579630,NZ,0.5
81579630,US,0.25
81579635,NO,1.0
81580154,NO,1.0
81580233,NO,1.0
81580270,NO,1.0
81580295,NO,1.0
81580517,NO,1.0
81580604,NO,1.0
81580827,FR,0.3333333333333333
81580827,NO,0.3333333333333333
81580827,SE,0.3333333333333333
81580920,NO,1.0
81581049,FR,0.3333333333333333
81581049,NO,0.3333333333333333
81581049,SE,0.3333333333333333
81581143,FR,0.3333333333333333
81581143,NO,0.3333333333333333
81581143,SE,0.3333333333333333
81581549,NO,1.0
81585230,NO,1.0
81585277,NO,1.0
81585445,NO,1.0
81585564,NO,1.0
81587255,NO,1.0
81588616,NO,1.0
81588790,NO,1.0
81595818,NO,1.0
81595823,FR,0.3333333333333333
81595823,NO,0.6666666666666666
81597845,NO,1.0
81597914,NO,1.0
81598064,NO,1.0
81603506,NO,1.0
81603615,NO,1.0
81603727,NO,1.0
81603820,NO,1.0
81648083,GB,0.3333333333333333
81648083,NO,0.6666666666666666
81648377,CA,0.5
81648377,GB,0.25
81648377,NO,0.125
81648377,US,0.125
81648668,NO,1.0
81648712,NO,0.16666666666666666
81648712,PL,0.16666666666666666
81648712,US,0.6666666666666666
81648753,NO,1.0
81648756,US,1.0
81653119,NO,1.0
81653470,NO,1.0
81653638,FI,0.3333333333333333
81653638,NO,0.6666666666666666
81654569,CA,0.5
81654569,NO,0.25
81654569,US,0.25
81654639,FR,0.25
81654639,NO,0.75
81654666,NO,0.2
81654666,SE,0.8
81654701,LT,0.5
81654701,NO,0.5
81654754,NO,0.14285714285714285
81654754,US,0.8571428571428571
81654963,FI,0.3333333333333333
81654963,NO,0.6666666666666666
81656899,NO,1.0
81658941,NO,1.0
81722278,NO,1.0
81748288,NO,1.0
81748332,NO,1.0
81748534,DE,0.5
81748534,NO,0.5
81748566,GB,0.25
81748566,NO,0.75
81748742,BR,0.7777777777777778
81748742,FR,0.1111111111111111
81748742,NO,0.1111111111111111
81748770,US,1.0
81748833,NO,1.0
81750372,NO,1.0
81750431,IN,0.6666666666666666
81750431,NO,0.3333333333333333
81750644,NO,0.6
81750644,SK,0.4
81755416,NO,1.0
81841920,FR,0.25
81841920,NO,0.75
81841971,NL,0.6666666666666666
81841971,NO,0.3333333333333333
81842114,DE,0.6
81842114,GB,0.2
81842114,NO,0.2
81846492,DE,0.5
81846492,NO,0.5
81850269,NO,1.0
81850423,NO,1.0
81850937,DE,0.5
81850937,NO,0.5
81851058,NO,1.0
81851424,NO,1.0
81851786,FR,1.0
81851951,BN,0.2
81851951,NO,0.6
81851951,US,0.2
81851961,CH,0.5
81851961,NO,0.5
81852021,GB,0.2
81852021,NO,0.8
81854365,NO,0.5
81854365,PL,0.5
81854429,IN,0.5
81854429,NO,0.5
81854511,KR,0.25
81854511,NO,0.5
81854511,SE,0.25
81854561,KR,0.25
81854561,NO,0.5
81854561,SE,0.25
81927810,FR,0.6666666666666666
81927810,NO,0.3333333333333333
81940399,NO,1.0
81940532,US,1.0
81940685,FI,0.4117647058823529
81940685,NO,0.5882352941176471
81940740,ES,0.42857142857142855
81940740,NL,0.42857142857142855
81940740,NO,0.14285714285714285
81940992,CH,0.25
81940992,NO,0.75
81941029,NO,1.0
81941056,NO,1.0
81941057,NO,1.0
81941183,NO,1.0
81942679,NO,0.25
81942679,US,0.75
81943752,NO,0.6
81943752,US,0.4
81943850,NO,1.0
81943853,FI,0.5
81943853,NO,0.5
81943896,NO,1.0
81943952,NO,1.0
81975344,NO,0.3333333333333333
81975344,RO,0.6666666666666666
81975363,NO,1.0
81975364,NO,1.0
81984568,NO,1.0
82016277,NO,1.0
82016278,NO,1.0
82016296,NO,1.0
82016317,NO,1.0
82016364,NO,1.0
82016518,NO,1.0
82016537,NO,1.0
82016557,NO,1.0
82016574,NO,1.0
82016579,NO,1.0
82016622,NO,0.3333333333333333
82016622,SE,0.6666666666666666
82019174,NO,1.0
82019386,IR,0.5
82019386,NO,0.5
82019693,NO,1.0
82019888,NO,1.0
82020037,FR,0.3333333333333333
82020037,NO,0.3333333333333333
82020037,SG,0.3333333333333333
82020091,NO,1.0
82020136,NO,1.0
82020824,NO,1.0
82020967,GB,0.75
82020967,NO,0.25
82021181,NO,0.5
82021181,US,0.5
82023435,NO,1.0
82024111,NO,1.0
82058188,NO,1.0
82058243,NO,1.0
82058327,NO,0.4
82058327,SE,0.2
82058327,US,0.4
82058424,NO,0.4
82058424,SE,0.2
82058424,US,0.4
82058491,NO,1.0
82067491,NO,1.0
82067531,NO,1.0
82100296,NO,0.5
82100296,US,0.5
82100506,NO,1.0
82100708,NO,1.0
82115495,NO,1.0
82115521,NO,1.0
82115566,NO,1.0
82115571,NO,1.0
82115682,NO,0.4
82115682,SE,0.4
82115682,US,0.2
82115838,NO,1.0
82115841,NO,1.0
82117078,BE,0.3333333333333333
82117078,NL,0.3333333333333333
82117078,NO,0.3333333333333333
82117223,NO,0.75
82117223,US,0.25
82117448,DK,0.45454545454545453
82117448,NO,0.09090909090909091
82117448,US,0.45454545454545453
82117604,NO,1.0
82156126,NO,1.0
82156162,GB,0.25
82156162,NO,0.75
82156174,NO,1.0
82156199,NO,1.0
82156204,NO,1.0
82156385,DK,0.5
82156385,NO,0.5
82156720,FR,0.5
82156720,NO,0.5
82163351,NO,1.0
82163379,NO,1.0
82196722,JP,0.3333333333333333
82196722,NO,0.6666666666666666
82199329,DE,0.5
82199329,NO,0.5
82199334,DE,0.5
82199334,NO,0.5
82199505,NO,1.0
82214228,CH,0.3333333333333333
82214228,NO,0.6666666666666666
82214350,JP,0.3333333333333333
82214350,NO,0.6666666666666666
82220583,NO,1.0
82220654,NO,1.0
82258190,DK,0.5
82258190,NO,0.5
82258192,NO,1.0
82258236,DK,0.5
82258236,NO,0.5
82258334,NO,1.0
82258572,NO,1.0
82270634,NO,1.0
82270661,NO,0.8571428571428571
82270661,US,0.14285714285714285
82270675,NO,1.0
82308501,NO,1.0
82319609,LV,0.5
82319609,NO,0.5
82319840,NO,1.0
82319860,NL,0.3333333333333333
82319860,NO,0.6666666666666666
82320063,NO,1.0
82321313,NO,1.0
82321401,NO,1.0
82321424,NO,0.25
82321424,US,0.75
82321568,NO,1.0
82324047,GB,0.2
82324047,NO,0.8
82324131,NO,1.0
82357374,NO,1.0
82357377,NO,1.0
82357379,NO,1.0
82357385,NO,1.0
82357393,NO,1.0
82357398,NO,1.0
82358432,NO,1.0
82358531,NO,1.0
82358547,NO,1.0
82358646,NO,1.0
82361296,NO,1.0
82385593,NO,1.0
82399210,NO,1.0
82399406,DE,0.2
82399406,NO,0.8
82399667,NO,1.0
82399708,NO,1.0
82403410,NL,0.34782608695652173
82403410,NO,0.043478260869565216
82403410,SE,0.6086956521739131
82404009,NO,1.0
82404066,NO,1.0
82404145,NO,0.75
82404145,SE,0.25
82404235,NO,1.0
82404265,NO,0.5
82404265,US,0.5
82404571,NO,1.0
82448702,GB,0.25
82448702,NO,0.5
82448702,US,0.25
82482532,NO,0.6666666666666666
82482532,US,0.3333333333333333
82482895,NO,1.0
82483026,NO,1.0
82483094,NL,0.3333333333333333
82483094,NO,0.6666666666666666
82483540,BE,0.16666666666666666
82483540,ES,0.25
82483540,FR,0.3333333333333333
82483540,NO,0.08333333333333333
82483540,PL,0.16666666666666666
82492391,NO,1.0
82492426,NO,1.0
82492556,NO,1.0
82492654,NO,1.0
82492832,DE,0.2
82492832,NO,0.4
82492832,US,0.4
82492867,CN,0.5
82492867,NO,0.5
82493530,DE,0.5
82493530,NO,0.5
82493863,NO,1.0
82494071,NO,1.0
82495684,NO,1.0
82495692,NO,1.0
82496202,FI,0.25
82496202,GB,0.25
82496202,NO,0.5
82496277,NO,1.0
82546990,NO,1.0
82547539,BE,0.6666666666666666
82547539,NO,0.3333333333333333
82548462,NO,1.0
82548970,NO,1.0
82549023,NO,1.0
82557899,NO,0.75
82557899,SE,0.25
82594784,NO,1.0
82594970,NO,1.0
82595230,NO,1.0
82608433,NO,1.0
82608516,NO,1.0
82611111,NO,1.0
82653737,NO,1.0
82653738,NO,1.0
82653740,NO,1.0
82654901,CA,0.2
82654901,FR,0.2
82654901,IN,0.2
82654901,NL,0.2
82654901,US,0.2
82655098,NO,1.0
82655111,NO,1.0
82655150,NO,1.0
82655181,NO,1.0
82693795,NO,1.0
82693796,NO,1.0
82693870,NO,1.0
82693949,NO,1.0
82701768,CH,0.2
82701768,NO,0.2
82701768,SE,0.6
82701928,DE,0.5
82701928,NO,0.5
82701991,NO,1.0
82702943,NO,1.0
82703084,NO,1.0
82704521,GB,0.2
82704521,NO,0.6
82704521,US,0.2
82705247,BR,0.8
82705247,NO,0.2
82705269,NO,1.0
82705338,NO,1.0
82705339,NO,1.0
82705483,BR,0.8
82705483,NO,0.2
82705570,NO,1.0
82741651,NO,1.0
82741657,NO,1.0
82741702,AE,0.5
82741702,CA,0.08333333333333333
82741702,FR,0.08333333333333333
82741702,IT,0.08333333333333333
82741702,NL,0.08333333333333333
82741702,NO,0.08333333333333333
82741702,US,0.08333333333333333
82748122,NO,0.5
82748122,US,0.5
82780826,NL,1.0
82781111,NO,1.0
82786642,NO,1.0
82802511,NO,1.0
82802634,NO,1.0
82802653,NO,1.0
82838017,NO,0.75
82838017,US,0.25
82838019,NO,1.0
82838024,NO,1.0
82838128,DK,0.75
82838128,NO,0.25
82838980,NO,1.0
82839251,CH,1.0
82846144,FR,0.2
82846144,NO,0.8
82846310,NO,1.0
82846328,FR,0.3333333333333333
82846328,GB,0.3333333333333333
82846328,NO,0.3333333333333333
82850657,NO,1.0
82851645,NO,1.0
82851717,NO,1.0
82898868,NO,0.5
82898868,SE,0.5
82899025,NO,1.0
82899372,NO,1.0
82900535,US,1.0
82900631,FI,0.5
82900631,NO,0.5
82931537,NO,1.0
82931542,NO,1.0
82931551,NO,1.0
82932396,NO,1.0
82932514,NO,1.0
82932766,NO,1.0
82939746,BE,0.2
82939746,FR,0.2
82939746,IT,0.4
82939746,NO,0.2
82939922,NO,1.0
82940046,NO,1.0
82942524,CN,0.375
82942524,GB,0.125
82942524,NO,0.125
82942524,US,0.375
83004587,CH,0.5
83004587,NO,0.5
83004735,FR,0.25
83004735,NO,0.75
83004832,NO,1.0
83046391,NO,1.0
83048370,NO,1.0
83048398,NO,1.0
83048400,NO,1.0
83048401,NO,1.0
83050003,NO,0.3333333333333333
83050003,US,0.6666666666666666
83059139,NO,1.0
83081607,NO,1.0
83115333,FR,0.3333333333333333
83115333,NO,0.6666666666666666
83115363,DE,0.6666666666666666
83115363,NO,0.3333333333333333
83115512,BE,0.16666666666666666
83115512,NL,0.16666666666666666
83115512,NO,0.6666666666666666
83116964,US,1.0
83149127,NO,1.0
83149261,NO,0.5
83149261,US,0.5
83149420,NO,1.0
83151683,NO,1.0
83151773,DE,0.3333333333333333
83151773,NO,0.6666666666666666
83154365,NO,1.0
83154371,NO,1.0
83154375,NO,1.0
83154376,NO,1.0
83188077,AU,0.5
83188077,NO,0.5
83188283,NO,1.0
83189239,MC,0.3333333333333333
83189239,NO,0.6666666666666666
83191828,ES,0.42857142857142855
83191828,NL,0.42857142857142855
83191828,NO,0.14285714285714285
83191856,NO,1.0
83191952,NO,1.0
83191999,GB,0.2857142857142857
83191999,NO,0.7142857142857143
83193207,FR,0.3333333333333333
83193207,NO,0.6666666666666666
83193232,FR,0.5
83193232,NO,0.5
83193236,GB,0.3333333333333333
83193236,NO,0.6666666666666666
83193274,FR,0.5
83193274,NO,0.5
83193330,NO,1.0
83193362,CA,0.5
83193362,NO,0.16666666666666666
83193362,US,0.3333333333333333
83193536,FR,0.3333333333333333
83193536,NO,0.6666666666666666
83193543,NO,1.0
83193627,FR,0.25
83193627,NO,0.75
83226352,DK,0.5
83226352,NO,0.5
83226950,NO,1.0
83226953,NO,1.0
83226956,NO,1.0
83227280,CA,0.2
83227280,FR,0.2
83227280,NL,0.2
83227280,NO,0.2
83227280,US,0.2
83228860,NO,1.0
83232598,DE,0.5714285714285714
83232598,NO,0.42857142857142855
83232796,AU,0.5
83232796,NO,0.5
83265704,NO,1.0
83271101,DE,0.5714285714285714
83271101,NO,0.42857142857142855
83271154,DE,0.5714285714285714
83271154,NO,0.42857142857142855
83271166,KR,0.25
83271166,NO,0.5
83271166,SE,0.25
83271293,NO,1.0
83271346,NO,1.0
83271688,NO,1.0
83280286,BE,0.2
83280286,NL,0.2
83280286,NO,0.6
83280302,NO,1.0
83280424,NO,1.0
83280526,NO,1.0
83280530,BE,0.16666666666666666
83280530,NL,0.16666666666666666
83280530,NO,0.6666666666666666
83283103,NO,1.0
83283191,BE,0.2
83283191,NL,0.2
83283191,NO,0.6
83285501,NO,1.0
83318880,NO,1.0
83318908,AU,0.5
83318908,NO,0.5
83318998,AU,0.5
83318998,NO,0.5
83321527,NO,1.0
83322546,NL,0.3333333333333333
83322546,NO,0.6666666666666666
83355291,NO,0.8
83355291,US,0.2
83355415,NO,1.0
83355527,CH,0.25
83355527,NO,0.75
83355801,NO,1.0
83360893,NO,1.0
83361042,NO,1.0
83361222,NO,1.0
83361320,NO,1.0
83363180,US,1.0
83363246,US,1.0
83364984,FI,0.5
83364984,NO,0.5
83380825,NO,1.0
83395966,NO,1.0
83395979,NO,1.0
83396100,CA,0.125
83396100,FR,0.125
83396100,NL,0.125
83396100,NO,0.375
83396100,RO,0.125
83396100,US,0.125
83398157,NO,1.0
83398304,NO,1.0
83398425,NO,1.0
83398476,NO,1.0
83400691,NO,1.0
83400834,NO,1.0
83401951,NO,1.0
83438284,NO,1.0
83440063,NO,1.0
83440072,NO,1.0
83447795,US,1.0
83457483,NO,1.0
83459741,NO,1.0
83505504,CA,0.8
83505504,NO,0.2
83506257,NO,1.0
83507570,ES,0.07692307692307693
83507570,GB,0.07692307692307693
83507570,GR,0.38461538461538464
83507570,NO,0.46153846153846156
83508729,CH,0.125
83508729,NO,0.875
83545728,NO,0.6666666666666666
83545728,US,0.3333333333333333
83546808,NO,0.5
83546808,US,0.5
83558022,NO,1.0
83558072,NO,1.0
83558073,GB,0.2
83558073,NO,0.8
83558141,CA,0.2
83558141,CH,0.2
83558141,ES,0.2
83558141,NO,0.4
83558278,NO,1.0
83586993,NO,1.0
83594174,NO,1.0
83594243,BE,0.16666666666666666
83594243,FR,0.16666666666666666
83594243,NO,0.5
83594243,SE,0.16666666666666666
83598563,NO,1.0
83640899,NO,1.0
83640907,NO,1.0
83640917,NO,1.0
83657842,NO,1.0
83658162,NO,1.0
83688636,NO,1.0
83688643,NO,1.0
83689843,NO,0.5
83689843,SE,0.5
83690003,NO,1.0
83690083,IT,0.75
83690083,US,0.25
83691075,FI,0.14285714285714285
83691075,NO,0.7142857142857143
83691075,SE,0.14285714285714285
83691374,NO,1.0
83692955,NL,0.14285714285714285
83692955,NO,0.8571428571428571
83693055,NO,1.0
83693155,BE,0.6666666666666666
83693155,NO,0.3333333333333333
83693933,NO,0.25
83693933,SA,0.25
83693933,US,0.5
83722551,NO,1.0
83722553,NO,1.0
83722556,NO,1.0
83722557,NL,0.2222222222222222
83722557,NO,0.7777777777777778
83723140,FR,0.4
83723140,GB,0.2
83723140,NO,0.2
83723140,US,0.2
83808491,FI,0.5
83808491,NO,0.5
83838579,NO,1.0
83847140,NO,1.0
83847143,NO,1.0
83848905,GB,0.5
83848905,NO,0.5
83898077,NO,1.0
83898498,CH,0.25
83898498,ES,0.5
83898498,NO,0.25
83899371,AU,0.6666666666666666
83899371,US,0.3333333333333333
83901259,NO,0.6666666666666666
83901259,US,0.3333333333333333
83901590,NO,1.0
83902117,NO,1.0
83902160,NO,1.0
83902222,NO,1.0
83903271,NO,1.0
83903310,NO,0.875
83903310,US,0.125
83903326,DE,0.75
83903326,NO,0.25
83931627,NO,1.0
83931666,NO,0.2
83931666,US,0.8
83931679,FR,1.0
83931702,FR,0.3333333333333333
83931702,GB,0.3333333333333333
83931702,NO,0.3333333333333333
83931726,NO,1.0
83931742,NO,0.6666666666666666
83931742,US,0.3333333333333333
83931862,NO,1.0
83931874,NO,1.0
83932887,NO,1.0
83932889,NO,1.0
83932892,NO,1.0
83932969,NO,0.6
83932969,US,0.4
83933415,NO,1.0
83945106,NO,1.0
83945204,NO,1.0
83978610,NO,1.0
83994952,DK,0.8
83994952,NO,0.2
83995063,FR,0.6666666666666666
83995063,NO,0.3333333333333333
83995396,NO,1.0
83995521,GB,0.1111111111111111
83995521,NO,0.8888888888888888
83996555,DE,0.75
83996555,NO,0.25
83996643,FI,0.6666666666666666
83996643,NO,0.3333333333333333
83998677,NO,0.5
83998677,US,0.5
83999582,CA,0.14285714285714285
83999582,FR,0.14285714285714285
83999582,NL,0.14285714285714285
83999582,NO,0.14285714285714285
83999582,US,0.42857142857142855
84000344,NO,1.0
84028775,NO,1.0
84028781,NO,1.0
84044118,BE,0.3333333333333333
84044118,NO,0.6666666666666666
84044710,NO,1.0
84044871,NO,1.0
84045077,DE,0.3333333333333333
84045077,NO,0.6666666666666666
84045093,NL,0.8
84045093,NO,0.2
84045111,NO,1.0
84046074,NO,1.0
84047713,NO,0.5
84047713,SE,0.5
84047781,NO,1.0
84102990,AE,0.09090909090909091
84102990,BR,0.09090909090909091
84102990,CA,0.09090909090909091
84102990,CN,0.2727272727272727
84102990,FR,0.09090909090909091
84102990,GB,0.09090909090909091
84102990,NL,0.09090909090909091
84102990,NO,0.09090909090909091
84102990,US,0.09090909090909091
84103488,GB,0.25
84103488,NO,0.5
84103488,US,0.25
84110344,NO,1.0
84140688,NO,1.0
84140693,NO,1.0
84140711,NO,1.0
84140824,NO,0.3333333333333333
84140824,US,0.6666666666666666
84179481,NO,0.6666666666666666
84179481,US,0.3333333333333333
84195218,GB,0.5
84195218,NO,0.5
84195361,NO,1.0
84228310,FR,0.3333333333333333
84228310,NL,0.3333333333333333
84228310,NO,0.3333333333333333
84230281,FR,0.3333333333333333
84230281,NL,0.3333333333333333
84230281,NO,0.3333333333333333
84245750,NO,1.0
84245781,NO,1.0
84246047,AT,0.5
84246047,NO,0.5
84246126,NO,1.0
84285060,NO,1.0
84286009,US,1.0
84286076,NO,0.3333333333333333
84286076,US,0.6666666666666666
84322529,CA,0.5
84322529,NO,0.5
84323469,DM,0.3333333333333333
84323469,NO,0.6666666666666666
84323471,NO,1.0
84323472,NO,1.0
84323475,NO,1.0
84329537,NO,1.0
84329593,NO,1.0
84329957,NO,1.0
84330049,NO,1.0
84330198,FI,0.25
84330198,NO,0.5
84330198,US,0.25
84330392,NO,1.0
84330699,NO,1.0
84330726,NO,1.0
84330791,IN,0.7142857142857143
84330791,NO,0.14285714285714285
84330791,US,0.14285714285714285
84331088,NL,0.3333333333333333
84331088,NO,0.6666666666666666
84331622,NO,0.8571428571428571
